CIF_NO,CNT,REFERENCE_NO,TX_DT,MCHT_CATEGORY,MCHT_NO,MCHT_ENG_NAME,MCHT_CHI_NAME,BIN_TYPE,MCHT_COUNTRY,COUNTRY,CITY,TXN_TYP,DEST_AMT,Mcc_Desc,MCC_Group_Cd,MCC_Group,CUSTOMER_SINCE,CHNL,CHNL_DESC,MCHT_CHI_NAME_CHANGE,MCHT_CHI_NAME_CHANGE_V1,CUST_TYPE,GENDER,Industry_Typ,FLG_AGE,AGE,TOWN_COUNTRY,COTRY_REMARK,CITY_REMARK
1000001412,1,1700002456,2-Feb-17,4812,110330543,YUAN CHUAN   30543,遠傳電信股份有限公司台北南京二門市,V,國內,TW,TAIPEI CITY,非網路交易,748,通訊器材,11,3C消費,2017/1/5,7.自來案件,自來案件,遠傳電信,,GENERAL,FEMALE,製造/營造業,46-50,46.1,台北市中山區,台灣,台北市
1000001458,1,1700002457,1-Feb-17,5311,1401002709,NEW TAIMALL GLOBAL COMPAN,台茂購物中心,V,國內,TW,TAOYUAN CITY,非網路交易,5155,百貨商店,2,百貨公司,2017/1/5,2.薪轉開發,薪轉開發,台茂購物中心,,PAYROLL,MALE,金融/證券/保險業,56-60,55.2,台北市內湖區,台灣,桃園市
1000001463,1,1700002458,1-Feb-17,5411,101102870,WELLCOME  02870,Ｊａｓｏｎｓ　美麗華店,V,國內,TW,TAIPEI CITY,非網路交易,716,超級市場,19,量販零售,2017/1/5,7.自來案件,自來案件,Ｊａｓｏｎｓ　美麗華店,,GENERAL,MALE,批發/零售業,46-50,48.6,新北市新莊區,台灣,台北市
1000001463,1,1700002459,1-Feb-17,5311,101012026,MEI LI HUA,美麗華百樂園,V,國內,TW,TAIPEI CITY,非網路交易,780,百貨商店,2,百貨公司,2017/1/5,7.自來案件,自來案件,美麗華,,GENERAL,MALE,批發/零售業,46-50,48.6,新北市新莊區,台灣,台北市
1000001463,1,1700002460,1-Feb-17,5311,101012026,MEI LI HUA,美麗華百樂園,V,國內,TW,TAIPEI CITY,非網路交易,790,百貨商店,2,百貨公司,2017/1/5,7.自來案件,自來案件,美麗華,,GENERAL,MALE,批發/零售業,46-50,48.6,新北市新莊區,台灣,台北市
1000001463,1,1700002461,1-Feb-17,5311,101012026,MEI LI HUA,美麗華百樂園,V,國內,TW,TAIPEI CITY,非網路交易,1100,百貨商店,2,百貨公司,2017/1/5,7.自來案件,自來案件,美麗華,,GENERAL,MALE,批發/零售業,46-50,48.6,新北市新莊區,台灣,台北市
1000001463,1,1700002462,1-Feb-17,5311,101012026,MEI LI HUA,美麗華百樂園,V,國內,TW,TAIPEI CITY,非網路交易,790,百貨商店,2,百貨公司,2017/1/5,7.自來案件,自來案件,美麗華,,GENERAL,MALE,批發/零售業,46-50,48.6,新北市新莊區,台灣,台北市
1000001303,1,1700002463,2-Feb-17,5411,101101199,WELLCOME 01199,頂好Ｗｅｌｌｃｏｍｅ羅斯福店,V,國內,TW,TAIPEI CITY,非網路交易,80,超級市場,19,量販零售,2017/1/4,7.自來案件,自來案件,頂好Ｗｅｌｌｃｏｍｅ羅斯福店,,GENERAL,MALE,學生,31-35,34.8,台北市中正區,台灣,台北市
1000000495,1,1700002464,1-Feb-17,8062,113000057,CATHAY GENERAL HOSPITAL,國泰醫療財團法人國泰綜合醫院,V,國內,TW,TAIPEI CITY,非網路交易,550,醫院,14,醫療,2016/12/19,7.自來案件,自來案件,國泰醫療財團法人國泰綜合醫院,,GENERAL,FEMALE,金融/證券/保險業,41-45,44.5,台北市內湖區,台灣,台北市
1000001638,1,1700002465,1-Feb-17,7297,119100561,DENG LAU SHR00561,鄧老師養生館,V,國內,TW,TAIPEI CITY,非網路交易,440,美容院;理容院;按摩院,12,美容,2017/1/5,5.分行開戶,其他分行,鄧老師養生館,,GENERAL,FEMALE,金融/證券/保險業,31-35,31.5,台北市信義區,台灣,台北市
1000001745,1,1700002466,1-Feb-17,5309,1400100248,SHEN HENG CHANG 00248,昇恒昌（股）公司桃園免稅店分公司,V,國內,TW,TAOYUAN CITY,非網路交易,130,免稅商店,1,旅遊消費,2017/1/7,7.自來案件,自來案件,昇恒昌,,GENERAL,MALE,批發/零售業,31-35,32.7,桃園市桃園區,台灣,桃園市
1000001745,1,1700002467,1-Feb-17,5309,1400100248,SHEN HENG CHANG 00248,昇恒昌（股）公司桃園免稅店分公司,V,國內,TW,TAOYUAN CITY,非網路交易,120,免稅商店,1,旅遊消費,2017/1/7,7.自來案件,自來案件,昇恒昌,,GENERAL,MALE,批發/零售業,31-35,32.7,桃園市桃園區,台灣,桃園市
1000001697,1,1700002468,29-Jan-17,5311,100820793,GOHAPPY,ＧＯＨＡＰＰＹ快樂購物網,V,國內,TW,TAIPEI CITY,網路交易,1200,百貨商店,2,百貨公司,2017/1/6,7.自來案件,自來案件,GOHAPPY,,GENERAL,FEMALE,金融/證券/保險業,41-45,42,台北市中山區,台灣,台北市
1000001731,1,1700002469,1-Feb-17,5411,1401100424,F.E.GEANT 00424,愛買楊梅店,V,國內,TW,TAOYUAN CITY,非網路交易,448,超級市場,19,量販零售,2017/1/7,7.自來案件,自來案件,愛買楊梅店,,GENERAL,MALE,資訊科技業,36-40,39,桃園市楊梅區,台灣,桃園市
1000002002,1,1700002470,31-Jan-17,5311,100808785,LU TIAN 08785,露天市集國際資訊股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,120,百貨商店,2,百貨公司,2017/1/10,5.分行開戶,其他分行,露天,,GENERAL,FEMALE,批發/零售業,31-35,31.8,台中市北區,台灣,台北市
1000002002,1,1700002471,1-Feb-17,5812,4205900168,JUNG YOU  00168,中友百貨股份有限公司,V,國內,TW,TAICHUNG CITY,非網路交易,944,餐廳,3,食,2017/1/10,5.分行開戶,其他分行,中友百貨股份有限公司,,GENERAL,FEMALE,批發/零售業,31-35,31.8,台中市北區,台灣,台中市
1000002002,1,1700002472,1-Feb-17,5311,100808785,LU TIAN 08785,露天市集國際資訊股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,60,百貨商店,2,百貨公司,2017/1/10,5.分行開戶,其他分行,露天,,GENERAL,FEMALE,批發/零售業,31-35,31.8,台中市北區,台灣,台北市
1000001998,1,1700002473,2-Feb-17,5499,101421465,COSMED 21465,康是美生活藥妝店－站前門市,V,國內,TW,TAIPEI CITY,非網路交易,2476,速食店菜市場,3,食,2017/1/10,2.薪轉開發,薪轉開發,康是美生活藥妝店－,站前門市,PAYROLL,FEMALE,金融/證券/保險業,31-35,32.3,桃園市大園區,台灣,台北市
1000001912,1,1700002475,2-Feb-17,8043,118117809,DE WEI  17809,得恩堂眼鏡－台北八德店,V,國內,TW,TAIPEI CITY,非網路交易,2280,光學產品、眼鏡店,14,醫療,2017/1/6,5.分行開戶,其他分行,得恩堂眼鏡－,台北八德店,GENERAL,MALE,金融/證券/保險業,60+,66.7,台北市松山區,台灣,台北市
1000001515,1,1700002476,2-Feb-17,5812,6205900015,FAR EASTERN DEPT.STORES 0,遠東百貨股份有限公司台南成功分公司（餐廳,V,國內,TW,TAINAN CITY,非網路交易,250,餐廳,3,食,2017/1/5,2.薪轉開發,薪轉開發,遠東百貨,,PAYROLL,FEMALE,金融/證券/保險業,36-40,37.3,台南市安南區,台灣,其他
1000001515,1,1700002477,2-Feb-17,5311,6201001296,FAR EASTERN DEPARTMENT ST,遠東百貨股份有限公司台南成功分公司,V,國內,TW,TAINAN CITY,非網路交易,1880,百貨商店,2,百貨公司,2017/1/5,2.薪轉開發,薪轉開發,遠東百貨股份有限公司台南成功分公司,,PAYROLL,FEMALE,金融/證券/保險業,36-40,37.3,台南市安南區,台灣,其他
1000002241,1,1700002478,1-Feb-17,5411,101104023,WELLCOME 04023,Ｊａｓｏｎｓ　政大店,V,國內,TW,TAIPEI CITY,非網路交易,87,超級市場,19,量販零售,2017/1/18,1.員工開戶,員工開戶,Ｊａｓｏｎｓ　政大店,,STAFF,MALE,金融/證券/保險業,26-30,27.3,台北市內湖區,台灣,台北市
1000002261,1,1700002479,1-Feb-17,5311,101012198,PACIFIC SOGO  12198,太平洋崇光百貨股份有限公司,V,國內,TW,TAIPEI CITY,非網路交易,2890,百貨商店,2,百貨公司,2017/1/20,7.自來案件,自來案件,sogo百貨,,GENERAL,MALE,學生,20-25,23.4,新北市新店區,台灣,台北市
1000002261,1,1700002480,2-Feb-17,5541,1322403368,MECH PRESIDENT CORP   033,統一精工－新店安坑站,V,國內,TW,NEW TAIPEI CI,非網路交易,925,加油站,6,行,2017/1/20,7.自來案件,自來案件,統一精工－,新店安坑站,GENERAL,MALE,學生,20-25,23.4,新北市新店區,台灣,新北市
1000002156,1,1700002481,2-Feb-17,5812,6205900015,FAR EASTERN DEPT.STORES 0,遠東百貨股份有限公司台南成功分公司（餐廳,V,國內,TW,TAINAN CITY,非網路交易,962,餐廳,3,食,2017/1/15,7.自來案件,自來案件,遠東百貨,,GENERAL,MALE,學生,20-25,22.6,台南市永康區,台灣,其他
1000002257,1,1700002482,28-Jan-17,5331,100818122,YAHOO 18122,雅虎奇摩超級商城,V,國內,TW,TAIPEI CITY,網路交易,790,電商服務,21,電商網購,2017/1/19,7.自來案件,自來案件,YAHOO,,GENERAL,FEMALE,軍/警/公/教,20-25,24.8,台北市大同區,台灣,台北市
1000002223,1,1700002483,1-Feb-17,5942,8.00511E+11,PERIPLUS INTR AIRSIDE L33,,V,國外,ID,BALI,非網路交易,1468,書店,7,文教,2017/1/18,5.分行開戶,其他分行,PERIPLUS INTR AIRSIDE L33,,GENERAL,FEMALE,退休/家管,36-40,38.1,台北市信義區,印尼共和國,BALI
1000000762,1,1700002485,31-Jan-17,5812,4.97026E+12,JIYOERU ROBUSHON,,V,國外,JP,TOKYO,非網路交易,72768,餐廳,3,食,2016/12/30,5.分行開戶,其他分行,JIYOERU ROBUSHON,,GENERAL,FEMALE,金融/證券/保險業,60+,73.3,台北市士林區,日本,TOKYO
1000000762,1,1700002487,30-Jan-17,7011,2722713868,RYOKAN-HOTEL IN JAPAN C-R,,V,國外,JP,SINAGAWAKU,非網路交易,143295,飯店住宿,1,旅遊消費,2016/12/30,5.分行開戶,其他分行,RYOKAN-HOTEL IN JAPAN C-R,,GENERAL,FEMALE,金融/證券/保險業,60+,73.3,台北市士林區,日本,SINAGAWAKU
1000000762,1,1700002489,31-Jan-17,5813,501667768,BAKUROICHIDAI GINZATEN,,V,國外,JP,TOKYO,非網路交易,11697,夜店,9,娛樂嗜好,2016/12/30,5.分行開戶,其他分行,BAKUROICHIDAI GINZATEN,,GENERAL,FEMALE,金融/證券/保險業,60+,73.3,台北市士林區,日本,TOKYO
1000000978,1,1700002491,31-Jan-17,5311,3009981,SUNSHINE CITY,,V,國外,JP,TOSHIMA-KU,非網路交易,6981,百貨商店,2,百貨公司,2017/1/3,5.分行開戶,其他分行,SUNSHINE CITY,,GENERAL,FEMALE,金融/證券/保險業,36-40,39.3,台北市中山區,日本,TOSHIMA-KU
1000000070,1,1700002493,31-Jan-17,5999,4.97116E+12,GINZA HAKUHINKAN,,V,國外,JP,TOKYO,非網路交易,11646,其他專門零售店,22,未歸類,2016/12/19,1.員工開戶,員工開戶,GINZA HAKUHINKAN,,STAFF,FEMALE,金融/證券/保險業,46-50,46.3,台北市中山區,日本,TOKYO
1000000393,1,1700002497,2-Feb-17,5734,2.48748E+14,GOOGLE *GungHo,,V,國外,US,g.co/payhelp#,網路交易,1277,電腦用品,11,3C消費,2016/12/19,1.員工開戶,員工開戶,GOOGLE *GungHo,,STAFF,MALE,資訊科技業,31-35,34.3,台北市信義區,美國,g.co/payhelp#
1000001165,1,1700002499,31-Jan-17,4722,9777636,AGODA HOTEL RESERVATIO,,V,國外,GB,LONDON,網路交易,501,旅行社,1,旅遊消費,2017/1/3,7.自來案件,自來案件,AGODA,,GENERAL,MALE,學生,20-25,24.7,台北市大安區,英國,LONDON
1000001218,1,1700002501,27-Jan-17,5812,1030220081,NOSH CAFE & BAR,,V,國外,HK,CHAK LAP KOK,非網路交易,89,餐廳,3,食,2017/1/4,7.自來案件,自來案件,NOSH CAFE & BAR,,GENERAL,FEMALE,製造/營造業,41-45,41.8,彰化縣鹿港鎮,香港,CHAK LAP KOK
1000000280,1,1700002503,1-Feb-17,5621,2543718,NET A PORTER.COM,,V,國外,GB,LONDON  W2,網路交易,7112,女裝,4,衣服配件,2016/12/19,1.員工開戶,員工開戶,NET A PORTER.COM,,STAFF,FEMALE,金融/證券/保險業,36-40,39,高雄市新興區,英國,LONDON  W2
1000001273,1,1700002505,30-Jan-17,5999,6.3053E+12,KANAZAWA FORUS,,V,國外,JP,ISHIKAWA,非網路交易,2426,其他專門零售店,22,未歸類,2017/1/4,2.薪轉開發,薪轉開發,KANAZAWA FORUS,,PAYROLL,FEMALE,金融/證券/保險業,26-30,26.1,台北市內湖區,日本,ISHIKAWA
1000001273,1,1700002507,31-Jan-17,5399,,KANAZAWAHIYAKUBANGAI PU,,V,國外,JP,KANAZAWA,非網路交易,4021,其他綜合零售,19,量販零售,2017/1/4,2.薪轉開發,薪轉開發,KANAZAWAHIYAKUBANGAI PU,,PAYROLL,FEMALE,金融/證券/保險業,26-30,26.1,台北市內湖區,日本,KANAZAWA
1000001273,1,1700002509,31-Jan-17,5399,,KANAZAWAHIYAKUBANGAI PU,,V,國外,JP,KANAZAWA,非網路交易,632,其他綜合零售,19,量販零售,2017/1/4,2.薪轉開發,薪轉開發,KANAZAWAHIYAKUBANGAI PU,,PAYROLL,FEMALE,金融/證券/保險業,26-30,26.1,台北市內湖區,日本,KANAZAWA
1000001273,1,1700002511,31-Jan-17,7012,501666200,RURIKOU,,V,國外,JP,ISHIKAWA,非網路交易,8470,通舖,1,旅遊消費,2017/1/4,2.薪轉開發,薪轉開發,RURIKOU,,PAYROLL,FEMALE,金融/證券/保險業,26-30,26.1,台北市內湖區,日本,ISHIKAWA
1000000675,1,1700002513,31-Jan-17,5309,936758408,LOTTE DUTY FREE SHOP,,V,國外,KR,SEOUL,網路交易,4278,免稅商店,1,旅遊消費,2016/12/19,1.員工開戶,員工開戶,LOTTE DUTY FREE SHOP,,STAFF,FEMALE,金融/證券/保險業,26-30,27.9,新北市板橋區,南韓,SEOUL
1000000064,1,1700002515,1-Feb-17,5411,25068545,COLES 0710,,V,國外,AU,SYDNEY,非網路交易,598,超級市場,19,量販零售,2016/12/19,1.員工開戶,員工開戶,COLES 0710,,STAFF,MALE,金融/證券/保險業,51-55,52.3,台北市文山區,澳洲,SYDNEY
1000000226,1,1700002517,31-Jan-17,5814,3.2375E+11,WETZEL'S PRETZELS,,V,國外,US,SUNRISE,非網路交易,122,速食餐廳,3,食,2016/12/19,5.分行開戶,其他分行,WETZEL'S PRETZELS,,GENERAL,FEMALE,金融/證券/保險業,31-35,31.1,台北市內湖區,美國,SUNRISE
1000000226,1,1700002521,31-Jan-17,5814,5.31E+13,T1C STARBUCKS 12601514,,V,國外,US,FORT LAUDERDA,非網路交易,108,速食餐廳,3,食,2016/12/19,5.分行開戶,其他分行,STARBUCKS,,GENERAL,FEMALE,金融/證券/保險業,31-35,31.1,台北市內湖區,美國,FORT LAUDERDA
1000001475,1,1700002523,1-Feb-17,7372,1.97691E+14,PAYPAL *GAMES TWED,,V,國外,SG,963313062,網路交易,235,電商服務,21,電商網購,2017/1/5,7.自來案件,自來案件,PAYPAL *GAMES TWED,,GENERAL,MALE,製造/營造業,41-45,42.7,台中市豐原區,新加坡,963313062
1000001410,1,1700002525,2-Feb-17,5732,1.58533E+14,PAYPAL *AAPRINTING,,V,國外,SG,7492236771,網路交易,305,家電,11,3C消費,2017/1/5,7.自來案件,自來案件,PAYPAL *AAPRINTING,,GENERAL,MALE,學生,20-25,22.3,台中市太平區,新加坡,7492236771
1000001410,1,1700002527,1-Feb-17,5732,1.58533E+14,PAYPAL *AAPRINTING,,V,國外,SG,7492236771,網路交易,370,家電,11,3C消費,2017/1/5,7.自來案件,自來案件,PAYPAL *AAPRINTING,,GENERAL,MALE,學生,20-25,22.3,台中市太平區,新加坡,7492236771
1000001410,1,1700002529,1-Feb-17,8999,9.80021E+11,PP*6490CODE,,V,國外,SG,4029357733,網路交易,70,專業服務,17,其他個人服務,2017/1/5,7.自來案件,自來案件,PP*6490CODE,,GENERAL,MALE,學生,20-25,22.3,台中市太平區,新加坡,4029357733
1000001422,1,1700002531,1-Feb-17,5411,D2429260516684,LIDL 0333 Bp. Leona,,V,國外,HU,Budapest,非網路交易,439,超級市場,19,量販零售,2017/1/5,7.自來案件,自來案件,LIDL 0333 Bp. Leona,,GENERAL,MALE,學生,26-30,29.3,雲林縣虎尾鎮,匈牙利共和國,Budapest
1000001761,1,1700002533,1-Feb-17,7399,1.88834E+14,GOOGLE *IGS,,V,國外,GB,g.co/payhelp#,網路交易,30,GooglePlay服務,20,科技金融服務,2017/1/8,7.自來案件,自來案件,GOOGLE *IGS,,GENERAL,FEMALE,無業,26-30,26.3,金門縣金城鎮,英國,g.co/payhelp#
1000001761,1,1700002534,1-Feb-17,7399,1.88834E+14,GOOGLE *IGS,,V,國外,GB,g.co/payhelp#,網路交易,30,GooglePlay服務,20,科技金融服務,2017/1/8,7.自來案件,自來案件,GOOGLE *IGS,,GENERAL,FEMALE,無業,26-30,26.3,金門縣金城鎮,英國,g.co/payhelp#
1000001761,1,1700002535,1-Feb-17,7399,1.88834E+14,GOOGLE *VISA0001,,V,國外,GB,g.co/payhelp#,網路交易,100,GooglePlay服務,20,科技金融服務,2017/1/8,7.自來案件,自來案件,GOOGLE *VISA0001,,GENERAL,FEMALE,無業,26-30,26.3,金門縣金城鎮,英國,g.co/payhelp#
1000000042,1,1700002537,31-Jan-17,7011,2.0018E+12,SQ*CHISEHOUSE,,V,國外,JP,TOKYO,網路交易,970,飯店住宿,1,旅遊消費,2016/12/19,1.員工開戶,員工開戶,SQ*CHISEHOUSE,,STAFF,MALE,金融/證券/保險業,46-50,46.2,新北市林口區,日本,TOKYO
1000000042,1,1700002539,30-Jan-17,7999,932666970,RUSUTSURESORT SKYRENTAL N,,V,國外,JP,HOKKAIDO,非網路交易,1220,娛樂服務,9,娛樂嗜好,2016/12/19,1.員工開戶,員工開戶,RUSUTSURESORT SKYRENTAL N,,STAFF,MALE,金融/證券/保險業,46-50,46.2,新北市林口區,日本,HOKKAIDO
1000001807,1,1700002541,1-Feb-17,4121,4.9875E+14,UBER TW FEB01 KLSCR HELP.,,V,國外,NL,help.uber.com,網路交易,670,小型巴士計程車(含Uber),6,行,2017/1/9,7.自來案件,自來案件,UBER,,GENERAL,FEMALE,金融/證券/保險業,31-35,32.1,屏東縣屏東市,荷蘭,help.uber.com
1000000562,1,1700002543,1-Feb-17,5309,10668204,KING POWER DUTY FREE SVB,,V,國外,TH,SAMUTPRAKAN,非網路交易,1323,免稅商店,1,旅遊消費,2016/12/19,1.員工開戶,員工開戶,KING POWER DUTY FREE SVB,,STAFF,FEMALE,金融/證券/保險業,41-45,42.8,台北市內湖區,泰國,SAMUTPRAKAN
1000000562,1,1700002545,1-Feb-17,5309,10668204,KING POWER DUTY FREE SVB,,V,國外,TH,SAMUTPRAKAN,非網路交易,408,免稅商店,1,旅遊消費,2016/12/19,1.員工開戶,員工開戶,KING POWER DUTY FREE SVB,,STAFF,FEMALE,金融/證券/保險業,41-45,42.8,台北市內湖區,泰國,SAMUTPRAKAN
1000000562,1,1700002547,1-Feb-17,5309,22201632338,KING POWER TAX FREE-SVB,,V,國外,TH,SAMUTPRAKARN,非網路交易,1028,免稅商店,1,旅遊消費,2016/12/19,1.員工開戶,員工開戶,KING POWER TAX FREE-SVB,,STAFF,FEMALE,金融/證券/保險業,41-45,42.8,台北市內湖區,泰國,SAMUTPRAKARN
1000000562,1,1700002549,1-Feb-17,5309,22201632346,KING POWER DUTY FREE-SVB,,V,國外,TH,SAMUTPRAKARN,非網路交易,262,免稅商店,1,旅遊消費,2016/12/19,1.員工開戶,員工開戶,KING POWER DUTY FREE-SVB,,STAFF,FEMALE,金融/證券/保險業,41-45,42.8,台北市內湖區,泰國,SAMUTPRAKARN
1000002046,1,1700002551,1-Feb-17,5732,1.26361E+14,PAYPAL *AAPRINTING,,V,國外,SG,4029357733,網路交易,317,家電,11,3C消費,2017/1/11,4.推薦開戶,SGM,PAYPAL *AAPRINTING,,SGM,FEMALE,退休/家管,46-50,48.6,高雄市三民區,新加坡,4029357733
1000002261,1,1700002553,1-Feb-17,5735,2.10756E+14,ITUNES.COM/BILL,,V,國外,LU,ITUNES.COM,網路交易,730,唱片,9,娛樂嗜好,2017/1/20,7.自來案件,自來案件,ITUNES,,GENERAL,MALE,學生,20-25,23.4,新北市新店區,盧森堡,ITUNES.COM
1000002261,1,1700002555,1-Feb-17,5735,2.10756E+14,ITUNES.COM/BILL,,V,國外,LU,ITUNES.COM,網路交易,1190,唱片,9,娛樂嗜好,2017/1/20,7.自來案件,自來案件,ITUNES,,GENERAL,MALE,學生,20-25,23.4,新北市新店區,盧森堡,ITUNES.COM
1000002261,1,1700002557,1-Feb-17,5735,2.10756E+14,ITUNES.COM/BILL,,V,國外,LU,ITUNES.COM,網路交易,520,唱片,9,娛樂嗜好,2017/1/20,7.自來案件,自來案件,ITUNES,,GENERAL,MALE,學生,20-25,23.4,新北市新店區,盧森堡,ITUNES.COM
1000000798,1,1700002559,25-Jan-17,4121,130018942,"Taiwan Taxi Co., Ltd",台灣大車隊ＡＰＰ－,V,國內,TW,Taipei,網路交易,415,小型巴士計程車(含Uber),6,行,2017/1/3,7.自來案件,自來案件,台灣大車隊,,GENERAL,MALE,金融/證券/保險業,26-30,28.2,嘉義市東區,台灣,台北市
1000000798,1,1700002561,28-Jan-17,4121,130018942,"Taiwan Taxi Co., Ltd",台灣大車隊ＡＰＰ－,V,國內,TW,Taipei,網路交易,415,小型巴士計程車(含Uber),6,行,2017/1/3,7.自來案件,自來案件,台灣大車隊,,GENERAL,MALE,金融/證券/保險業,26-30,28.2,嘉義市東區,台灣,台北市
1000001319,1,1700002562,27-Jan-17,5411,8.12331E+11,750006RT-Mart,大潤發台南店,V,國內,TW,TAINAN,非網路交易,230,超級市場,19,量販零售,2017/1/4,7.自來案件,自來案件,大潤發,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台南市
1000001319,1,1700002563,26-Jan-17,4814,1.20171E+13,Taiwan Mobile 1,台哥大網路繳費,V,國內,TW,TAIPEI,網路交易,300,傳真通訊,11,3C消費,2017/1/4,7.自來案件,自來案件,Taiwan Mobile,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台北市
1000001319,1,1700002564,26-Jan-17,4814,1.20171E+13,Taiwan Mobile 1,台哥大網路繳費,V,國內,TW,TAIPEI,網路交易,600,傳真通訊,11,3C消費,2017/1/4,7.自來案件,自來案件,Taiwan Mobile,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台北市
1000001319,1,1700002565,26-Jan-17,4814,1.20171E+13,Taiwan Mobile 1,台哥大網路繳費,V,國內,TW,TAIPEI,網路交易,300,傳真通訊,11,3C消費,2017/1/4,7.自來案件,自來案件,Taiwan Mobile,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台北市
1000001319,1,1700002566,26-Jan-17,5542,6224400225,CHIEN YUCH,千越加油站實業股份有限公司西,V,國內,TW,TAINAN,網路交易,2,自助加油站,6,行,2017/1/4,7.自來案件,自來案件,千越加油站實業股份有限公司西,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台南市
1000001319,1,1700002567,29-Jan-17,5542,6224400225,CHIEN YUCH,千越加油站實業股份有限公司西,V,國內,TW,TAINAN,網路交易,2,自助加油站,6,行,2017/1/4,7.自來案件,自來案件,千越加油站實業股份有限公司西,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台南市
1000001319,1,1700002568,1-Feb-17,5542,6224400225,CHIEN YUCH,千越加油站實業股份有限公司西,V,國內,TW,TAINAN,網路交易,2,自助加油站,6,行,2017/1/4,7.自來案件,自來案件,千越加油站實業股份有限公司西,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台南市
1000001319,1,1700002569,29-Jan-17,5542,6224400225,CHIEN YUCH,千越加油站實業股份有限公司西,V,國內,TW,TAINAN,網路交易,2,自助加油站,6,行,2017/1/4,7.自來案件,自來案件,千越加油站實業股份有限公司西,,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台南市
1000001319,1,1700002570,26-Jan-17,5542,6224400209,OIL TAIWAN,中油－臺南成功路站自助加油（,V,國內,TW,TAINAN,網路交易,2,自助加油站,6,行,2017/1/4,7.自來案件,自來案件,OIL TAIWAN,臺南成功路站自助加油（,GENERAL,MALE,專業人員-律師/會計師,46-50,49.3,台南市安南區,台灣,台南市
